id,country,city
3798,ethiopia,sodo
3799,ethiopia,arba-minch
3800,ethiopia,dese
3801,ethiopia,hosaina
3802,ethiopia,kebri-beyah
3803,ethiopia,jijiga
3804,ethiopia,dila
3805,ethiopia,nekemte
3806,ethiopia,debre-birhan
3807,ethiopia,debre-markos
3808,ethiopia,ferfer
3809,ethiopia,aware
3810,ethiopia,harar
3811,ethiopia,kombolcha
3812,ethiopia,jima
3813,ethiopia,debre-tabor
3814,ethiopia,harshin
3815,ethiopia,adigrat
3816,ethiopia,babile
3817,ethiopia,debre-zeyit
3818,ethiopia,weldiya
3819,ethiopia,gambela
3820,ethiopia,shire
3821,ethiopia,mizan-teferi
3822,ethiopia,denan
3823,ethiopia,yabelo
3824,ethiopia,adwa
3825,ethiopia,warder
3826,ethiopia,gonder
3827,ethiopia,adigala
3828,ethiopia,togochale
3829,ethiopia,boditi
3830,ethiopia,asela
3831,ethiopia,aksum
3832,ethiopia,mota
3833,ethiopia,bonga
3834,ethiopia,finote-selam
3835,ethiopia,dangila
3836,ethiopia,metema
3837,ethiopia,semera
3838,ethiopia,mojo
3839,ethiopia,sebeta
3840,ethiopia,goba
3841,ethiopia,hagere-hiywet
3842,ethiopia,robe
3843,ethiopia,yirga-alem
3844,ethiopia,mersa
3845,ethiopia,giyon
3846,ethiopia,meki
3847,ethiopia,bedesa
3848,ethiopia,abiy-adi
3849,ethiopia,azezo
3850,ethiopia,butajira
3851,ethiopia,alamata
3852,ethiopia,areka
3853,ethiopia,gimbi
3854,ethiopia,dolo-odo
3855,ethiopia,chagne
3856,ethiopia,jinka
3857,ethiopia,wikro
3858,ethiopia,degeh-bur
3859,ethiopia,dembi-dolo
3860,ethiopia,welkite
3861,ethiopia,metu
3862,ethiopia,shakiso
3863,ethiopia,fiche
3864,ethiopia,kolito
3865,ethiopia,werota
3866,ethiopia,genet
3867,ethiopia,agaro
3868,ethiopia,bure
3869,ethiopia,moyale
3870,ethiopia,kobo
3871,ethiopia,adis-zemen
3872,ethiopia,dodola
3873,ethiopia,gelemso
3874,ethiopia,maychew
3875,ethiopia,asaita
3876,ethiopia,sekota
3877,ethiopia,himora
3878,ethiopia,mieso
3879,ethiopia,metahara
3880,ethiopia,adet
3881,ethiopia,injibara
3882,ethiopia,welenchiti
3883,ethiopia,debark
3884,ethiopia,bati
3885,ethiopia,asosa
3886,ethiopia,bichena
3887,ethiopia,nejo
3888,ethiopia,gebre-guracha
3889,ethiopia,aysha
3890,ethiopia,bedele
3891,ethiopia,asasa
3892,ethiopia,kemise
3893,ethiopia,abomsa
3894,ethiopia,nefas-mewcha
3895,ethiopia,lalibela
3896,ethiopia,ginir
3897,ethiopia,cheraro
3898,ethiopia,huruta
3899,ethiopia,korem
3900,ethiopia,dera
3901,ethiopia,bekoji
3902,ethiopia,hirna
3903,ethiopia,dejen
3904,ethiopia,funyan-bira
3905,ethiopia,dembecha
3906,ethiopia,shambu
3907,ethiopia,afdem
3908,ethiopia,kelafo
3909,ethiopia,gesuba
3910,ethiopia,debre-werk
3911,ethiopia,alem-tena
3912,ethiopia,adis-alem
3913,ethiopia,shinile
3914,ethiopia,kofele
3915,ethiopia,dabat
3916,ethiopia,kwiha
3917,ethiopia,sendafa
3918,ethiopia,dolo-bay
3919,ethiopia,negele
3920,ethiopia,finchaa
3921,ethiopia,awash
3922,ethiopia,chencha
3923,ethiopia,kele
3924,ethiopia,were-ilu
3925,ethiopia,sagure
3926,ethiopia,mega
3927,ethiopia,gore
3928,ethiopia,shende
3929,ethiopia,bike
3930,ethiopia,inticho
3931,ethiopia,adami-tulu
3932,falkland-islands-islas-malvinas,stanley
3933,faroe-islands,torshavn
3934,faroe-islands,klaksvik
3935,faroe-islands,hvalba
3936,faroe-islands,skopun
3937,faroe-islands,hvannasund
3938,faroe-islands,porkeri
3939,faroe-islands,famjin
3940,faroe-islands,sandur
3941,faroe-islands,fuglafjørður
3942,faroe-islands,hov
3943,faroe-islands,vagur
3944,faroe-islands,saltangara
3945,faroe-islands,kvivik
3946,faroe-islands,sumba
3947,faroe-islands,viðareiði
3948,faroe-islands,norðragøta
3949,faroe-islands,toftir
3950,faroe-islands,kirkja
3951,faroe-islands,eiði
3952,faroe-islands,sandavagur
3953,faroe-islands,skuvoy
3954,faroe-islands,skalavik
3955,faroe-islands,sørvagur
3956,faroe-islands,vestmanna
3957,faroe-islands,strendur
3958,faroe-islands,tvøroyri
3959,faroe-islands,husavik
3960,faroe-islands,kunoy
3961,faroe-islands,oyrarbakki
3962,fiji,suva
3963,fiji,nadi
3964,fiji,nausori
3965,fiji,lautoka
3966,fiji,labasa
3967,fiji,lami
3968,fiji,nakasi
3969,fiji,ba
3970,fiji,sigatoka
3971,finland,helsinki
3972,finland,tampere
3973,finland,espoo
3974,finland,turku
3975,finland,vantaa
3976,finland,oulu
3977,finland,jyvaskyla
3978,finland,kuopio
3979,finland,lahti
3980,finland,kouvola
3981,finland,pori
3982,finland,joensuu
3983,finland,lappeenranta
3984,finland,hameenlinna
3985,finland,vaasa
3986,finland,seinajoki
3987,finland,rovaniemi
3988,finland,mikkeli
3989,finland,salo
3990,finland,kotka
3991,finland,porvoo
3992,finland,kokkola
3993,finland,lohja
3994,finland,hyvinkaa
3995,finland,kirkkonummi
3996,finland,jarvenpaa
3997,finland,rauma
3998,finland,tuusula
3999,finland,kajaani
4000,finland,savonlinna
4001,finland,kerava
4002,finland,nokia
4003,finland,kaarina
4004,finland,ylojarvi
4005,finland,kangasala
4006,finland,jyvaskylan-maalaiskunta
4007,finland,riihimaki
4008,finland,raseborg
4009,finland,imatra
4010,finland,sastamala
4011,finland,raahe
4012,finland,raisio
4013,finland,hollola
4014,finland,lempaala
4015,finland,tornio
4016,finland,siilinjarvi
4017,finland,kurikka
4018,finland,iisalmi
4019,finland,varkaus
4020,finland,klaukkala
4021,finland,valkeakoski
4022,finland,mantsala
4023,finland,aanekoski
4024,finland,hamina
4025,finland,kuusankoski
4026,finland,korsholm
4027,finland,lieto
4028,finland,heinola
4029,finland,kemi
4030,finland,sipoo
4031,finland,jamsa
4032,finland,jakobstad
4033,finland,naantali
4034,finland,haukipudas
4035,finland,laukaa
4036,finland,pirkkala
4037,finland,pieksamaki
4038,finland,kempele
4039,finland,forssa
4040,finland,janakkala
4041,finland,kauhava
4042,finland,orimattila
4043,finland,pielisjarvi
4044,finland,loimaa
4045,finland,uusikaupunki
4046,finland,sippola
4047,finland,vammala
4048,finland,kontiolahti
4049,finland,kuusamo
4050,finland,pargas
4051,finland,ylivieska
4052,finland,nastola
4053,finland,lapua
4054,finland,loviisa
4055,finland,kauhajoki
4056,finland,kiiminki
4057,finland,ulvila
4058,finland,ilmajoki
4059,finland,kalajoki
4060,finland,liperi
4061,finland,eura
4062,finland,alavus
4063,finland,mikkelin-maalaiskunta
4064,finland,vehkalahti
4065,finland,kankaanpaa
4066,finland,saaminki
4067,finland,mariehamn
4068,finland,lieksa
4069,finland,valkeala
4070,finland,pedersore
4071,finland,nivala
4072,finland,nurmo
4073,finland,kivisto
4074,finland,joutseno
4075,finland,paimio
4076,finland,sotkamo
4077,finland,hameenkyro
4078,finland,huittinen
4079,finland,liminka
4080,finland,muurame
4081,finland,alajarvi
4082,finland,lapinlahti
4083,finland,leppavirta
4084,finland,saarijarvi
4085,finland,ii
4086,finland,oulunsalo
4087,finland,kitee
4088,finland,masku
4089,finland,kauniainen
4090,finland,eurajoki
4091,finland,orivesi
4092,finland,narpes
4093,finland,hattula
4094,finland,keuruu
4095,finland,muhos
4096,finland,somero
4097,finland,halikko
4098,finland,karis
4099,finland,sodankyla
4100,finland,karkkila
4101,finland,poytya
4102,finland,laitila
4103,finland,hanko
4104,finland,hausjarvi
4105,finland,kemijarvi
4106,france,paris
4107,france,bordeaux
4108,france,marseille
4109,france,lyon
4110,france,toulouse
4111,france,nantes
4112,france,strasbourg
4113,france,lille
4114,france,rennes
4115,france,dijon
4116,france,orleans
4117,france,rouen
4118,france,ajaccio
4119,france,nice
4120,france,montpellier
4121,france,reims
4122,france,saint-etienne
4123,france,le-havre
4124,france,grenoble
4125,france,angers
4126,france,clermont-ferrand
4127,france,le-mans
4128,france,brest
4129,france,tours
4130,france,amiens
4131,france,annecy
4132,france,limoges
4133,france,metz
4134,france,perpignan
4135,france,besancon
4136,france,mulhouse
4137,france,avignon
4138,france,poitiers
4139,france,dunkerque
4140,france,beziers
4141,france,la-rochelle
4142,france,pau
4143,france,saint-nazaire
4144,france,valence
4145,france,bourges
4146,france,quimper
4147,france,troyes
4148,france,niort
4149,france,lorient
4150,france,beauvais
4151,france,la-roche-sur-yon
4152,france,cholet
4153,france,saint-quentin
4154,france,bayonne
4155,france,albi
4156,france,laval
4157,france,saint-malo
4158,france,blois
4159,france,brive-la-gaillarde
4160,france,charleville-mezieres
4161,france,carcassonne
4162,france,chalon-sur-saone
4163,france,saint-brieuc
4164,france,ales
4165,france,chateauroux
4166,france,bourg-en-bresse
4167,france,angouleme
4168,france,boulogne-sur-mer
4169,france,gap
4170,france,compiegne
4171,france,draguignan
4172,france,chartres
4173,france,thonon-les-bains
4174,france,auxerre
4175,france,roanne
4176,france,montlucon
4177,france,nevers
4178,france,agen
4179,france,epinal
4180,france,mont-de-marsan
4181,france,perigueux
4182,france,dieppe
4183,france,aurillac
4184,france,saintes
4185,france,cherbourg
4186,france,rodez
4187,france,saint-dizier
4188,france,auch
4189,france,chaumont
4190,france,forbach
4191,france,lannion
4192,france,cahors
4193,france,saint-lo
4194,france,le-puy-en-velay
4195,france,digne-les-bains
4196,france,lons-le-saunier
4197,france,verdun
4198,france,pamiers
4199,france,fontainebleau
4200,france,toul
4201,france,chateau-thierry
4202,france,argentan
4203,france,gueret
4204,france,sarrebourg
4205,france,mende
4206,france,saint-gaudens
4207,france,arcachon
4208,france,briancon
4209,france,bernay
4210,france,nogent-le-rotrou
4211,france,ussel
4212,france,hyeres
4213,france,bastia
4214,france,maubeuge
4215,france,thouars
4216,france,gien
4217,france,aubenas
4218,france,porto-vecchio
4219,france,ploermel
4220,france,valreas
4221,france,mont-saint-martin
4222,france,sarzeau
4223,france,saint-jean-de-monts
4224,france,chamonix-mont-blanc
4225,french-guiana,cayenne
4226,french-guiana,saint-laurent-du-maroni
4227,french-guiana,kourou
4228,french-guiana,sinnamary
4229,french-guiana,saint-georges
4230,french-guiana,roura
4231,french-guiana,iracoubo
4232,french-polynesia,papeete
4233,gabon,libreville
4234,gabon,port-gentil
4235,gabon,franceville
4236,gabon,owendo
4237,gabon,oyem
4238,gabon,ntoum
4239,gabon,moanda
4240,gabon,lambarene
4241,gabon,bitam
4242,gabon,tchibanga
4243,gabon,mouila
4244,gabon,koulamoutou
4245,gabon,makokou
4246,gabon,okondja
4247,gabon,ndende
4248,gabon,mayumba
4249,gabon,mitzic
4250,gabon,mekambo
4251,gabon,omboue
4252,gabon,bifoun
4253,gabon,gamba
4254,gambia-the,banjul
4255,gambia-the,serekunda
4256,gambia-the,brikama
4257,gambia-the,bakau
4258,gambia-the,sukuta
4259,gambia-the,sareh-mowndeh
4260,gambia-the,farafenni
4261,gambia-the,mansa-konko
4262,gambia-the,basse-santa-su
4263,gambia-the,gunjur
4264,gambia-the,essau
4265,gambia-the,busumbala
4266,gambia-the,brikama-ba
4267,gambia-the,gambissara
4268,gambia-the,diabugu
4269,gambia-the,bansang
4270,gambia-the,janjanbureh
4271,gambia-the,kerewan
4272,gambia-the,kanifing
4273,gaza-strip,gaza
4274,gaza-strip,khan-yunis
4275,gaza-strip,jabalya
4276,gaza-strip,rafah
4277,gaza-strip,bayt-lahya
4278,gaza-strip,dayr-al-balah
4279,gaza-strip,bani-suhayla
4280,gaza-strip,abasan-al-kabirah
4281,gaza-strip,az-zuwaydah
4282,georgia,tbilisi
4283,georgia,batumi
4284,georgia,kutaisi
4285,georgia,rustavi
4286,georgia,sokhumi
4287,georgia,iormughanlo
4288,georgia,gori
4289,georgia,poti
4290,georgia,zugdidi
4291,georgia,tskhinvali
4292,georgia,kobuleti
4293,georgia,marneuli
4294,georgia,khashuri
4295,georgia,samtredia
4296,georgia,senaki
4297,georgia,zestaponi
4298,georgia,telavi
4299,georgia,chiatura
4300,georgia,kaspi
4301,georgia,borjomi
4302,georgia,sagarejo
4303,georgia,akhaltsikhe
4304,georgia,mtskheta
4305,georgia,ambrolauri
4306,georgia,ozurgeti
4307,germany,berlin
4308,germany,stuttgart
4309,germany,munich
4310,germany,hamburg
4311,germany,dusseldorf
4312,germany,bremen
4313,germany,dresden
4314,germany,hannover
4315,germany,wiesbaden
4316,germany,kiel
4317,germany,magdeburg
4318,germany,mainz
4319,germany,potsdam
4320,germany,saarbrucken
4321,germany,schwerin
4322,germany,erfurt
4323,germany,leipzig
4324,germany,dortmund
4325,germany,nuremberg
4326,germany,bielefeld
4327,germany,bonn
4328,germany,munster
4329,germany,mannheim
4330,germany,karlsruhe
4331,germany,augsburg
4332,germany,aachen
4333,germany,braunschweig
4334,germany,chemnitz
4335,germany,freiburg-im-breisgau
4336,germany,lubeck
4337,germany,kassel
4338,germany,regensburg
4339,germany,ingolstadt
4340,germany,ulm
4341,germany,wurzburg
4342,germany,koblenz
4343,germany,trier
4344,germany,siegen
4345,germany,kaiserslautern
4346,germany,cottbus
4347,germany,gießen
4348,germany,gera
4349,germany,flensburg
4350,germany,bamberg
4351,germany,dessau-rosslau
4352,germany,wilhelmshaven
4353,germany,landshut
4354,germany,aschaffenburg
4355,germany,kempten
4356,germany,fulda
4357,germany,rosenheim
4358,germany,neubrandenburg
4359,germany,offenburg
4360,germany,greifswald
4361,germany,frankfurt-oder
4362,germany,gorlitz
4363,germany,nordhorn
4364,germany,passau
4365,germany,kleve
4366,germany,ravensburg
4367,germany,emden
4368,germany,cuxhaven
4369,germany,hof
4370,germany,borken
4371,germany,amberg
4372,germany,schwabisch-hall
4373,germany,nordhausen
4374,germany,stendal
4375,germany,tuttlingen
4376,germany,cloppenburg
4377,germany,uelzen
4378,germany,itzehoe
4379,germany,neuruppin
4380,germany,meschede
4381,germany,gustrow
4382,germany,northeim
4383,germany,meiningen
4384,germany,sonneberg
4385,germany,mosbach
4386,germany,torgau
4387,germany,bad-reichenhall
4388,germany,bad-fallingbostel
4389,germany,perleberg
4390,germany,altotting
4391,germany,tirschenreuth
4392,germany,schwedt-oder
4393,germany,bramsche
4394,germany,horb-am-neckar
4395,germany,nordlingen
4396,germany,bad-pyrmont
4397,germany,bremervorde
4398,germany,bad-sackingen
4399,germany,ribnitz-damgarten
4400,germany,templin
4401,germany,hettstedt
4402,germany,fehmarnsund
4403,germany,peißenberg
4404,germany,saßnitz
4405,germany,zwiesel
4406,germany,westerland
4407,germany,gerstungen
4408,germany,ueckermunde
4409,ghana,kumasi
4410,ghana,boankra
4411,ghana,accra
4412,ghana,tamale
4413,ghana,domaa-ahenkro
4414,ghana,sekondi
4415,ghana,sunyani
4416,ghana,ashaiman
4417,ghana,obuase
4418,ghana,cape-coast
4419,ghana,tema
4420,ghana,medina-estates
4421,ghana,koforidua
4422,ghana,suhum
4423,ghana,kintampo
4424,ghana,wa
4425,ghana,atebubu
4426,ghana,techiman
4427,ghana,dzolokpuita
4428,ghana,ho
4429,ghana,ahenkro
4430,ghana,dome
4431,ghana,gbawe
4432,ghana,konongo
4433,ghana,ejura
4434,ghana,bawku
4435,ghana,swedru
4436,ghana,bolgatanga
4437,ghana,aflao
4438,ghana,berekum
4439,ghana,nkawkaw
4440,ghana,tafo
4441,ghana,oda
4442,ghana,hohoe
4443,ghana,winneba
4444,ghana,yendi
4445,ghana,bogoso
4446,ghana,begoro
4447,ghana,nsawam
4448,ghana,mampong
4449,ghana,asamankese
4450,ghana,savelugu
4451,ghana,agogo
4452,ghana,anloga
4453,ghana,prestea
4454,ghana,effia-kuma
4455,ghana,tarkwa
4456,ghana,gyapekurom
4457,ghana,elmina
4458,ghana,kpandu
4459,ghana,axim
4460,ghana,duayaw-nkwanta
4461,ghana,navrongo
4462,ghana,apam
4463,ghana,salaga
4464,ghana,saltpond
4465,ghana,akwatia
4466,ghana,shama
4467,ghana,nyakrom
4468,ghana,keta
4469,ghana,seva
4470,ghana,somanya
4471,ghana,peduasi
4472,ghana,aburi
4473,ghana,mumford
4474,ghana,bechem
4475,ghana,kade
4476,ghana,odumase
4477,ghana,nalerigu
4478,ghana,anomabu
4479,ghana,akropong
4480,ghana,diari
4481,ghana,gumani
4482,ghana,kete-krachi
4483,ghana,kibi
4484,ghana,kpandae
4485,ghana,mpraeso
4486,ghana,sawla
4487,ghana,akim-swedru
4488,ghana,karaga
4489,ghana,aboso
4490,ghana,chamba
4491,ghana,damongo
4492,ghana,goaso
4493,ghana,dambai
4494,ghana,sefwi-wiawso
4495,gibraltar,gibraltar
4496,greece,athens
4497,greece,thessaloniki
4498,greece,irakleio
4499,greece,patra
4500,greece,larisa
4501,greece,ioannina
4502,greece,komotini
4503,greece,lamia
4504,greece,kozani
4505,greece,tripoli
4506,greece,mytilini
4507,greece,kerkyra
4508,greece,ermoupoli
4509,greece,piraeus
4510,greece,peristeri
4511,greece,acharnes
4512,greece,kallithea
4513,greece,kalamaria
4514,greece,glyfada
4515,greece,nikaia
4516,greece,volos
4517,greece,ilion
4518,greece,evosmos
4519,greece,ilioupoli
4520,greece,chalandri
4521,greece,keratsini
4522,greece,nea-smyrni
4523,greece,marousi
4524,greece,agios-dimitrios
4525,greece,zografos
4526,greece,aigaleo
4527,greece,nea-ionia
4528,greece,kavala
4529,greece,palaio-faliro
4530,greece,korydallos
4531,greece,agia-paraskevi
4532,greece,trikala
4533,greece,vyronas
4534,greece,alexandroupoli
4535,greece,galatsi
4536,greece,serres
4537,greece,katerini
4538,greece,chalkida
4539,greece,petroupoli
4540,greece,kalamata
4541,greece,xanthi
4542,greece,rodos
4543,greece,thermi
4544,greece,chania
4545,greece,agrinio
4546,greece,kifisia
4547,greece,chaidari
4548,greece,stavroupoli
4549,greece,drama
4550,greece,veroia
4551,greece,alimos
4552,greece,zakynthos
4553,greece,karditsa
4554,greece,oraiokastro
4555,greece,lagkadas
4556,greece,ampelokipoi
4557,greece,sykies
4558,greece,agioi-anargyroi
4559,greece,argyroupoli
4560,greece,ano-liosia
4561,greece,rethymno
4562,greece,vrilissia
4563,greece,ptolemaida
4564,greece,salamina
4565,greece,cholargos
4566,greece,korinthos
4567,greece,giannitsa
4568,greece,aspropyrgos
4569,greece,gerakas
4570,greece,metamorfosi
4571,greece,megara
4572,greece,amaliada
4573,greece,voula
4574,greece,agios-nikolaos
4575,greece,chios
4576,greece,paiania
4577,greece,agia-varvara
4578,greece,kaisariani
4579,greece,grevena
4580,greece,nea-filadelfeia
4581,greece,moschato
4582,greece,perama
4583,greece,elefsina
4584,greece,pyrgos
4585,greece,kilkis
4586,greece,dafni
4587,greece,melissia
4588,greece,lefkada
4589,greece,livadeia
4590,greece,argos
4591,greece,polygyros
4592,greece,arta
4593,greece,thebes
4594,greece,ano-syros
4595,greece,pefki
4596,greece,irakleia
4597,greece,aigio
4598,greece,kos
4599,greece,gazi
4600,greece,koropi
4601,greece,preveza
4602,greece,naousa
4603,greece,orestiada
4604,greece,skydra
4605,greece,edessa
4606,greece,florina
4607,greece,panorama
4608,greece,amfilochia
4609,greece,peraia
4610,greece,kastoria
4611,greece,sparti
4612,greece,alexandreia
4613,greece,chrysoupoli
4614,greece,kalyvia-thorikou
4615,greece,nafplio
4616,greece,nafpaktos
4617,greece,xylokastro
4618,greece,mandra
4619,greece,mesolongi
4620,greece,ierapetra
4621,greece,kalymnos
4622,greece,rafina
4623,greece,loutraki
4624,greece,tyrnavos
4625,greece,argostoli
4626,greece,messini
4627,greece,kiato
4628,greece,psychiko
4629,greece,koufalia
4630,greece,kranidi
4631,greece,siteia
4632,greece,nea-moudania
4633,greece,farsala
4634,greece,sindos
4635,greece,didymoteicho
4636,greece,spata
4637,greece,zacharo
4638,greece,argos-orestiko
4639,greece,aliartos
4640,greece,karpenisi
4641,greece,neo-karlovasi
4642,greenland,nuuk
4643,greenland,sisimiut
4644,greenland,ilulissat
4645,greenland,aasiaat
4646,greenland,qaqortoq
4647,greenland,tasiilaq
4648,greenland,uummannaq
4649,greenland,paamiut
4650,greenland,upernavik
4651,greenland,qasigiannguit
4652,greenland,godhavn
4653,greenland,qaanaaq
4654,greenland,kullorsuaq
4655,greenland,scoresbysund
4656,greenland,tasiusaq
4657,greenland,kulusuk
4658,greenland,kraulshavn
4659,greenland,kangersuatsiaq
4660,greenland,narsarsuaq
4661,greenland,savissivik
4662,greenland,nord
4663,greenland,timmiarmiut
4664,grenada,saint-davids
4665,grenada,saint-georges
4666,guadeloupe,pointe-a-pitre
4667,guadeloupe,basse-terre
4668,guam,maina
4669,guam,hagatna
4670,guatemala,guatemala-city
4671,guatemala,coban
4672,guatemala,quetzaltenango
4673,guatemala,jalapa
4674,guatemala,escuintla
4675,guatemala,jutiapa
4676,guatemala,huehuetenango
4677,guatemala,totonicapan
4678,guatemala,chimaltenango
4679,guatemala,chiquimula
4680,guatemala,puerto-barrios
4681,guatemala,retalhuleu
4682,guatemala,solola
4683,guatemala,santa-cruz-del-quiche
4684,guatemala,mazatenango
4685,guatemala,salama
4686,guatemala,zacapa
4687,guatemala,antigua-guatemala
4688,guatemala,san-marcos
4689,guatemala,cuilapa
4690,guatemala,flores
4691,guatemala,guastatoya
4692,guatemala,san-luis
4693,guatemala,sayaxche
